vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,action
3.0,4.0,1.0,33.795919999999995,11.409700000000015,53.65714,-2.958003999999999,-2.088097000000001,-2.3182720000000003,4.0
0.0,4.0,2.0,10000.0,21.83248999999998,74.40824999999998,10000.0,-1.8116130000000013,-1.4067609999999995,1.0
2.0,3.0,0.0,11.250129999999984,41.29123999999999,10000.0,-3.0616549999999982,-3.8131580000000014,10000.0,4.0
2.0,0.0,1.0,29.168900000000008,10000.0,49.59639999999999,-2.6112119999999983,10000.0,-1.941272999999999,4.0
0.0,0.0,4.0,10000.0,10000.0,10.733640000000008,10000.0,10000.0,-1.8718299999999992,1.0
1.0,0.0,1.0,20.946469999999977,10000.0,9.708909999999975,-2.7690529999999995,10000.0,-2.0407870000000017,4.0
2.0,3.0,3.0,9.573559999999986,30.599909999999994,20.733019999999982,-2.383026000000001,-2.386811999999999,-2.9275149999999996,4.0
3.0,4.0,1.0,64.22521999999998,10.58332999999999,21.74805999999998,-1.3580299999999994,-1.3066619999999993,-2.8287660000000017,1.0
2.0,0.0,4.0,30.463690000000014,10000.0,21.08128000000002,-3.127455000000001,10000.0,-3.5723759999999984,4.0
1.0,0.0,3.0,86.69644,10000.0,43.71600999999998,-3.713362,10000.0,-1.1552979999999984,1.0
5.0,1.0,0.0,10.866520000000008,83.07826000000003,10000.0,-3.8510820000000017,-2.038402999999999,10000.0,0.0
1.0,0.0,2.0,53.30605,10000.0,31.252190000000013,-1.557860999999999,10000.0,-3.0907079999999993,1.0
1.0,0.0,0.0,70.61332000000002,10000.0,10000.0,-3.7326580000000007,10000.0,10000.0,1.0
3.0,0.0,1.0,10.74185,10000.0,63.635670000000005,-2.9578190000000006,10000.0,-3.464468,2.0
3.0,2.0,0.0,41.55305999999999,9.719380000000001,10000.0,-1.5747360000000015,-2.9812890000000003,10000.0,1.0
1.0,1.0,2.0,62.34859,51.964110000000005,31.914699999999982,-2.2436000000000007,-2.184076000000001,-2.5822369999999992,1.0
5.0,1.0,0.0,10.908199999999994,30.68656999999999,10000.0,-1.7967399999999998,-3.579014000000001,10000.0,2.0
3.0,0.0,0.0,11.095679999999987,10000.0,10000.0,-3.5909769999999988,10000.0,10000.0,4.0
2.0,1.0,1.0,42.51878000000002,84.59897999999998,20.853250000000003,-2.0238039999999984,-3.3478369999999984,-2.9527420000000006,4.0
2.0,4.0,0.0,74.59634,10.351519999999994,10000.0,-3.213688000000001,-1.37941,10000.0,1.0
2.0,0.0,1.0,10.749839999999978,10000.0,72.41119,-2.829035000000001,10000.0,-2.843347999999999,4.0
1.0,0.0,3.0,63.86246,10000.0,9.651190000000014,-1.146840000000001,10000.0,-3.8651069999999983,1.0
3.0,2.0,2.0,22.478700000000003,43.13941,74.95875999999998,-2.8361400000000003,-2.7107090000000014,-3.0174139999999987,4.0
3.0,3.0,0.0,20.71905000000001,9.883600000000001,10000.0,-2.0881860000000003,-2.9410629999999998,10000.0,1.0
5.0,1.0,0.0,11.408780000000007,72.43393,10000.0,-1.7064340000000016,-1.6809440000000002,10000.0,4.0
2.0,2.0,2.0,52.59708999999998,61.98958999999999,42.459659999999985,-3.9410269999999983,-2.704965999999999,-1.6451199999999986,1.0
3.0,0.0,3.0,31.23266000000001,10000.0,41.43436,-3.6977270000000004,10000.0,-3.4140130000000006,4.0
1.0,4.0,3.0,33.20425,10.963570000000004,55.35691,-1.9305459999999997,-1.206714999999999,-1.268377000000001,1.0
3.0,3.0,2.0,9.467790000000008,30.437579999999997,19.42054999999999,-3.0217600000000004,-3.431484000000001,-2.043061999999999,4.0
2.0,4.0,2.0,71.79842,9.987049999999982,20.050149999999974,-2.0316539999999996,-2.5913280000000007,-3.3714370000000002,1.0
1.0,1.0,2.0,33.50439,11.480310000000003,22.083460000000002,-1.5438200000000002,-1.3998099999999987,-1.6413860000000007,1.0
5.0,1.0,1.0,19.93406999999999,10.481009999999998,29.49620999999999,-2.772264,-1.5451699999999988,-3.579998,4.0
2.0,4.0,2.0,19.022989999999993,50.09774999999999,9.500229999999988,-2.3618260000000006,-3.347002,-3.437044,4.0
4.0,0.0,1.0,32.63986,10000.0,10.10678999999999,-2.8791480000000007,10000.0,-2.895904999999999,1.0
5.0,2.0,0.0,10.97869,20.702500000000015,10000.0,-3.6723630000000007,-3.5745499999999986,10000.0,4.0
0.0,4.0,4.0,10000.0,19.9187,31.58717999999999,10000.0,-3.9338680000000004,-1.485748000000001,1.0
1.0,1.0,6.0,10.341229999999996,74.10582,30.630139999999983,-1.5527149999999992,-1.968520999999999,-3.0956480000000006,4.0
1.0,0.0,4.0,50.881730000000005,10000.0,21.15653999999998,-2.0288329999999988,10000.0,-1.1606300000000012,4.0
3.0,3.0,0.0,22.15941000000001,10.856449999999995,10000.0,-1.7572669999999988,-3.3032719999999998,10000.0,1.0
1.0,1.0,3.0,91.69566999999998,9.408909999999992,40.03819999999999,-1.7314509999999999,-3.4125249999999987,-2.1585399999999986,1.0
2.0,0.0,4.0,10.328799999999973,10000.0,21.84601999999998,-3.461020999999999,10000.0,-1.6600779999999986,4.0
2.0,4.0,0.0,9.63667000000001,30.430509999999998,10000.0,-2.184377999999999,-1.0710000000000015,10000.0,4.0
3.0,2.0,2.0,11.395319999999998,21.884870000000006,31.531769999999995,-2.641359999999999,-1.7115669999999987,-3.106110000000001,4.0
0.0,0.0,5.0,10000.0,10000.0,21.086820000000017,10000.0,10000.0,-1.1843949999999985,3.0
3.0,1.0,0.0,20.65827999999999,85.10109999999997,10000.0,-2.152944999999999,-1.7695450000000008,10000.0,2.0
0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0
1.0,4.0,2.0,77.08175,11.3416,33.604839999999996,-2.8469450000000016,-1.8854579999999999,-3.222636999999999,1.0
5.0,0.0,0.0,9.66789,10000.0,10000.0,-2.919912,10000.0,10000.0,4.0
3.0,2.0,2.0,9.935779999999994,29.693099999999987,20.060749999999985,-1.5493349999999992,-2.9222199999999994,-3.789660999999999,4.0
1.0,3.0,2.0,63.26913999999999,10.386099999999999,74.13221999999999,-1.9941859999999991,-2.7865889999999993,-1.010860000000001,1.0
2.0,2.0,2.0,20.932770000000005,62.04660000000001,71.57119,-1.1633630000000004,-3.479662000000001,-3.3547699999999985,4.0
3.0,1.0,5.0,11.114069999999998,52.77119000000002,22.391520000000014,-3.342993,-2.4812259999999995,-2.188165999999999,4.0
3.0,2.0,0.0,41.92945999999998,63.552009999999996,10000.0,-2.155557999999999,-1.6312500000000014,10000.0,1.0
1.0,4.0,0.0,11.246440000000007,22.679340000000025,10000.0,-1.0731399999999987,-2.450240000000001,10000.0,4.0
3.0,3.0,0.0,11.233609999999999,44.80632,10000.0,-1.7227099999999993,-1.7634240000000005,10000.0,4.0
5.0,0.0,1.0,10.776360000000011,10000.0,65.15602000000001,-3.1983180000000004,10000.0,-1.0732399999999984,0.0
2.0,3.0,0.0,63.588300000000004,11.386779999999987,10000.0,-1.5975989999999989,-2.0822010000000013,10000.0,1.0
2.0,3.0,1.0,61.40192999999999,30.477329999999995,10.776969999999977,-3.2070620000000005,-3.5296519999999987,-2.2453329999999987,1.0
2.0,1.0,2.0,9.377409999999998,79.67131,19.956919999999997,-3.7597829999999988,-1.6652720000000016,-3.9948799999999984,4.0
3.0,1.0,3.0,10.476609999999994,71.68690000000001,20.763229999999993,-3.6884249999999987,-3.128819,-1.145506000000001,2.0
3.0,0.0,1.0,10.817800000000005,10000.0,30.18099000000001,-3.5703090000000017,10000.0,-3.2037830000000014,4.0
3.0,3.0,0.0,21.132719999999978,31.723009999999988,10000.0,-1.7101080000000017,-2.3958049999999993,10000.0,2.0
2.0,2.0,0.0,33.581950000000006,22.49897999999999,10000.0,-2.8950840000000007,-1.661249999999999,10000.0,4.0
0.0,0.0,4.0,10000.0,10000.0,31.439269999999993,10000.0,10000.0,-1.1582660000000011,3.0
1.0,1.0,2.0,32.453720000000004,62.53268,11.141539999999992,-1.5099799999999988,-1.7015610000000017,-3.132439999999999,1.0
2.0,3.0,1.0,41.15102999999999,31.599999999999994,91.90272000000002,-2.0503649999999993,-3.2697369999999992,-3.1320799999999984,1.0
2.0,0.0,0.0,10.521199999999993,10000.0,10000.0,-3.6632609999999985,10000.0,10000.0,0.0
0.0,2.0,4.0,10000.0,42.59492999999998,21.015569999999997,10000.0,-2.4618070000000003,-3.2017039999999994,1.0
2.0,1.0,3.0,41.797560000000004,96.14031,9.943460000000016,-2.419585999999999,-1.117125999999999,-3.9360220000000012,4.0
1.0,3.0,2.0,73.33321999999998,61.46012999999999,20.727339999999998,-1.3702100000000002,-3.182741,-3.5299760000000013,1.0
3.0,3.0,1.0,33.63247999999999,10.758469999999988,65.12886,-1.397831,-2.686350000000001,-2.4036389999999983,1.0
4.0,2.0,1.0,10.634280000000018,41.12074000000001,62.06963000000002,-1.6591929999999984,-2.8634030000000017,-1.3721940000000004,4.0
2.0,0.0,3.0,59.92762999999999,10000.0,29.13758999999999,-2.2770180000000018,10000.0,-3.002949000000001,4.0
0.0,0.0,2.0,10000.0,10000.0,21.122600000000006,10000.0,10000.0,-3.9727479999999993,1.0
2.0,2.0,4.0,84.13841000000002,9.546400000000006,21.11396000000002,-3.5408700000000017,-2.8769109999999998,-1.9804099999999991,1.0
2.0,0.0,3.0,10.915899999999993,10000.0,22.256529999999998,-2.2474479999999986,10000.0,-2.715416000000001,4.0
3.0,1.0,0.0,43.48527999999999,10.41024999999999,10000.0,-3.063244000000001,-1.1094320000000018,10000.0,1.0
1.0,0.0,3.0,39.47516999999999,10000.0,9.78662,-1.8452170000000017,10000.0,-2.299016999999999,1.0
2.0,4.0,0.0,21.483920000000012,10.079180000000008,10000.0,-2.374801999999999,-3.6775529999999996,10000.0,4.0
1.0,3.0,4.0,84.12136999999998,54.32896000000002,21.352640000000008,-3.5108700000000006,-3.391033,-2.7618940000000016,1.0
2.0,0.0,3.0,31.53214,10000.0,41.79632000000001,-3.2978099999999984,10000.0,-1.0546460000000017,4.0
2.0,3.0,0.0,41.03700999999998,20.633009999999985,10000.0,-1.7040599999999984,-2.283795999999999,10000.0,4.0
3.0,1.0,0.0,9.373009999999994,19.782729999999987,10000.0,-3.9485649999999985,-3.2637670000000014,10000.0,4.0
3.0,2.0,3.0,10.15997999999999,51.17806999999999,41.07562999999999,-1.6410060000000009,-1.9031720000000014,-2.8937869999999997,4.0
3.0,0.0,2.0,29.445489999999978,10000.0,40.164709999999985,-2.6832579999999986,10000.0,-3.9686999999999983,1.0
1.0,1.0,2.0,94.94620999999998,43.24250999999998,32.458619999999996,-3.8887649999999994,-1.0904540000000011,-2.924109999999999,1.0
3.0,3.0,0.0,11.721309999999988,31.521150000000006,10000.0,-1.013221999999999,-3.8100430000000003,10000.0,4.0
2.0,3.0,1.0,75.88296,43.83063000000001,10.588210000000004,-2.199933999999999,-1.5054450000000017,-2.8736099999999993,1.0
1.0,0.0,2.0,51.15182999999999,10000.0,41.70287999999999,-2.7561259999999983,10000.0,-3.7600820000000006,1.0
2.0,5.0,0.0,9.67355999999998,20.02252999999999,10000.0,-3.049251999999999,-2.3029270000000004,10000.0,4.0
2.0,3.0,0.0,69.81984,10.043110000000013,10000.0,-2.9730659999999993,-1.7534980000000004,10000.0,1.0
3.0,2.0,3.0,52.799620000000004,40.97963999999999,10.002849999999995,-1.1813719999999996,-3.5689279999999997,-2.794713999999999,1.0
2.0,1.0,0.0,52.735539999999986,31.90664000000001,10000.0,-2.5694620000000015,-3.622152,10000.0,1.0
4.0,0.0,1.0,31.45507999999998,10000.0,61.27951999999999,-2.490487999999999,10000.0,-2.2990299999999984,1.0
3.0,0.0,2.0,10.880840000000006,10000.0,20.82696999999999,-1.1422080000000001,10000.0,-2.4118160000000017,4.0
2.0,2.0,0.0,9.59865000000002,29.071410000000014,10000.0,-3.289003000000001,-3.4621330000000015,10000.0,4.0
1.0,3.0,5.0,51.82433999999998,41.457239999999985,9.203719999999976,-3.9447629999999982,-3.3994099999999996,-3.790140000000001,1.0
3.0,2.0,0.0,10.390320000000003,51.55896000000001,10000.0,-3.3798679999999983,-1.472532000000001,10000.0,4.0
2.0,1.0,2.0,52.937190000000015,42.118360000000024,21.592250000000007,-3.5143069999999987,-2.9212950000000006,-2.8266099999999987,1.0
2.0,1.0,4.0,11.133870000000002,33.586749999999995,54.587879999999984,-3.4964070000000014,-3.375817999999999,-2.1709020000000017,4.0
3.0,0.0,0.0,29.89117999999999,10000.0,10000.0,-3.8043520000000015,10000.0,10000.0,0.0
2.0,2.0,0.0,72.52212,41.93779000000001,10000.0,-3.7247640000000004,-2.4860860000000002,10000.0,1.0
2.0,0.0,0.0,11.103090000000009,10000.0,10000.0,-2.7017650000000017,10000.0,10000.0,0.0
1.0,1.0,3.0,68.86847,80.23988,9.84702999999999,-2.4236770000000014,-2.605322000000001,-1.4259899999999988,1.0
3.0,3.0,3.0,11.102899999999977,54.0112,21.768659999999983,-3.251432000000001,-3.4349269999999983,-1.103902999999999,4.0
2.0,0.0,1.0,71.1449,10000.0,51.589489999999984,-2.5183730000000004,10000.0,-3.2123740000000005,1.0
2.0,0.0,2.0,9.75734,10000.0,19.03846999999999,-3.9199139999999986,10000.0,-3.583739999999999,4.0
2.0,2.0,2.0,41.42026999999999,21.61072999999999,62.22386,-2.743974999999999,-3.895136000000001,-3.293593999999999,1.0
5.0,0.0,3.0,10.61932999999999,10000.0,74.51093,-3.9829700000000017,10000.0,-3.1384000000000007,4.0
3.0,2.0,2.0,53.985090000000014,33.36459000000002,22.19893000000002,-2.5727200000000003,-2.2247960000000013,-2.8235339999999987,1.0
0.0,1.0,5.0,10000.0,94.76855,21.194580000000002,10000.0,-1.8283330000000007,-1.9407460000000007,1.0
3.0,0.0,2.0,72.78237999999999,10000.0,11.122749999999996,-3.909566999999999,10000.0,-3.6175940000000004,1.0
2.0,0.0,0.0,42.70991000000001,10000.0,10000.0,-1.2997699999999988,10000.0,10000.0,1.0
3.0,2.0,0.0,39.99222,9.617449999999991,10000.0,-2.7376630000000013,-1.959662999999999,10000.0,1.0
0.0,0.0,5.0,10000.0,10000.0,21.214490000000012,10000.0,10000.0,-3.486065,3.0
2.0,2.0,2.0,20.865980000000008,72.96605,42.901520000000005,-2.3916359999999983,-3.2217330000000004,-1.0562229999999992,4.0
3.0,0.0,2.0,21.220609999999994,10000.0,61.04866000000001,-3.013905000000001,10000.0,-2.591280000000001,4.0
4.0,1.0,0.0,20.98554999999999,92.19713000000002,10000.0,-2.8609679999999997,-3.471495000000001,10000.0,0.0
4.0,1.0,0.0,21.129909999999995,31.889129999999994,10000.0,-1.3951589999999996,-2.431984,10000.0,4.0
3.0,2.0,1.0,54.15565000000001,22.751170000000002,11.367999999999995,-3.573101000000001,-1.1814919999999987,-1.7441999999999993,1.0
5.0,1.0,2.0,20.721690000000024,10.80325000000002,42.95604,-1.991572999999999,-1.7678800000000017,-1.2564129999999984,4.0
0.0,3.0,3.0,10000.0,11.208210000000008,21.615980000000008,10000.0,-2.8044009999999986,-2.558153000000001,1.0
4.0,1.0,1.0,10.171250000000015,62.869320000000016,41.51048,-2.3844700000000003,-1.656479000000001,-2.168451000000001,4.0
3.0,2.0,2.0,30.3656,41.05865,19.87825000000001,-3.0318620000000003,-3.1504879999999993,-2.5734700000000004,4.0
3.0,3.0,0.0,10.44765000000001,21.689670000000007,10000.0,-2.4036800000000014,-1.2595099999999988,10000.0,4.0
2.0,5.0,0.0,40.65182999999999,20.03622999999999,10000.0,-3.3783250000000002,-1.2865280000000006,10000.0,4.0
2.0,1.0,3.0,10.71826999999999,93.07859999999997,20.79177999999999,-2.608706999999999,-2.643851999999999,-3.985565000000001,4.0
3.0,2.0,1.0,30.62628000000001,20.155100000000004,9.927670000000006,-3.9735370000000003,-2.4416520000000013,-3.0753079999999997,1.0
1.0,1.0,6.0,52.85396,11.544340000000005,21.526790000000005,-1.2689109999999992,-1.3423920000000003,-1.7831249999999983,4.0
6.0,0.0,1.0,10.81022999999999,10000.0,84.09263999999999,-2.41319,10000.0,-3.7358249999999984,4.0
4.0,2.0,0.0,59.80137000000002,40.717600000000004,10000.0,-3.453323000000001,-2.229322,10000.0,1.0
2.0,0.0,3.0,20.635430000000014,10000.0,32.03854000000001,-3.2428990000000013,10000.0,-1.1517850000000003,4.0
4.0,0.0,4.0,19.57781,10000.0,10.20617999999999,-2.8753300000000017,10000.0,-2.3324180000000005,4.0
2.0,1.0,5.0,41.45245,9.28243999999998,19.00256999999999,-1.8377419999999987,-3.6699449999999985,-2.5175359999999998,1.0
1.0,2.0,3.0,83.74074000000002,53.153279999999995,10.26706999999999,-3.9976899999999986,-3.3160740000000004,-3.2251450000000013,1.0
3.0,0.0,4.0,11.081940000000003,10000.0,20.998079999999987,-1.284206000000001,10000.0,-1.9070070000000001,0.0
2.0,2.0,1.0,73.25483,20.82920999999999,43.383970000000005,-2.4057299999999984,-3.3546300000000002,-2.3705399999999983,1.0
2.0,1.0,5.0,10.6695,76.90086,31.9974,-2.843885,-1.8638249999999985,-1.6208020000000012,4.0
4.0,1.0,0.0,9.460850000000022,70.98882,10000.0,-2.452176999999999,-3.3567329999999984,10000.0,0.0
2.0,0.0,2.0,73.61441000000002,10000.0,30.23878000000002,-1.3739239999999988,10000.0,-3.068441,1.0
1.0,2.0,0.0,40.41453999999999,62.49955,10000.0,-1.1086060000000018,-3.4217380000000013,10000.0,1.0
2.0,2.0,2.0,52.90771999999998,31.851319999999987,20.73961,-3.8007099999999987,-3.446548,-2.367521,1.0
3.0,0.0,2.0,19.71728999999999,10000.0,9.799009999999981,-2.2772240000000004,10000.0,-3.969747999999999,4.0
2.0,0.0,4.0,32.46106,10000.0,54.817859999999996,-1.4254670000000011,10000.0,-1.8359300000000012,1.0
2.0,2.0,3.0,41.96293,31.765529999999984,63.33482000000001,-1.9798259999999992,-3.058530000000001,-3.6113029999999995,1.0
1.0,0.0,3.0,62.401939999999996,10000.0,21.56846999999999,-1.4872109999999985,10000.0,-2.703354000000001,1.0
1.0,2.0,2.0,53.74704,10.884720000000016,31.388710000000003,-2.2896539999999987,-3.508198,-2.344902000000001,1.0
2.0,4.0,3.0,61.66234,20.408859999999976,9.922939999999983,-3.7699490000000004,-2.704891,-2.1786689999999993,1.0
2.0,2.0,3.0,42.319289999999995,52.88577999999998,10.947270000000003,-3.848122,-2.0576380000000007,-2.854717000000001,4.0
2.0,2.0,0.0,62.86528000000001,19.453120000000013,10000.0,-2.584543,-3.960560000000001,10000.0,1.0
2.0,2.0,3.0,20.850510000000014,30.998590000000007,9.969250000000017,-1.6402929999999998,-2.4310250000000018,-3.4897920000000013,4.0
1.0,2.0,3.0,32.452530000000024,51.56139000000002,61.51639,-1.1660460000000015,-3.95664,-3.3748129999999996,1.0
3.0,0.0,2.0,10.735989999999987,10000.0,41.99948999999998,-1.1294119999999985,10000.0,-1.4393789999999989,4.0
2.0,0.0,1.0,11.212260000000015,10000.0,62.5043,-1.2172370000000008,10000.0,-2.718440000000001,4.0
2.0,1.0,2.0,32.16687999999999,43.15160999999998,10.904959999999988,-3.6385700000000014,-2.5790180000000014,-1.7943299999999986,1.0
2.0,2.0,3.0,85.15862999999996,21.66086999999999,31.8493,-2.1499419999999994,-1.3960040000000014,-1.3465230000000012,1.0
2.0,0.0,2.0,40.69242000000003,10000.0,30.73955000000001,-1.3268319999999996,10000.0,-2.5548730000000006,1.0
2.0,0.0,5.0,22.42580000000001,10000.0,10.64249000000001,-1.157463,10000.0,-2.3458460000000017,4.0
2.0,1.0,0.0,9.85893999999999,52.620090000000005,10000.0,-1.6338769999999982,-3.6398100000000007,10000.0,4.0
1.0,0.0,4.0,40.51997,10000.0,20.289080000000013,-3.7687969999999993,10000.0,-1.8171859999999995,4.0
2.0,2.0,3.0,19.59874000000002,9.999560000000002,30.404709999999994,-2.8748380000000004,-3.8966920000000016,-3.8187369999999987,4.0
4.0,0.0,2.0,10.645929999999993,10000.0,31.357529999999997,-2.325983000000001,10000.0,-3.6189880000000016,4.0
2.0,2.0,0.0,62.61384000000001,82.82835,10000.0,-1.198640000000001,-2.961314999999999,10000.0,1.0
3.0,1.0,3.0,9.766600000000011,85.32931000000002,20.264020000000016,-1.897155999999999,-2.9986320000000006,-3.8140740000000015,4.0
4.0,3.0,0.0,10.83850000000001,20.60519000000002,10000.0,-1.837299999999999,-1.496143,10000.0,4.0
4.0,2.0,1.0,30.406769999999995,19.97236000000001,62.67974000000001,-1.232958,-1.6344999999999992,-2.5906599999999997,1.0
4.0,3.0,0.0,21.60814000000002,11.913490000000024,10000.0,-1.8508220000000009,-1.0599500000000006,10000.0,1.0
2.0,0.0,2.0,51.58098000000001,10000.0,31.486800000000017,-3.1594489999999986,10000.0,-2.2954790000000003,1.0
2.0,0.0,3.0,20.74054000000001,10000.0,62.426919999999996,-3.4003809999999994,10000.0,-3.752638000000001,4.0
0.0,2.0,3.0,10000.0,52.334540000000004,42.69442000000001,10000.0,-2.195494,-3.7288320000000006,3.0
4.0,3.0,0.0,21.937700000000007,42.65413000000001,10000.0,-2.4983830000000005,-1.0313149999999993,10000.0,4.0
2.0,1.0,3.0,31.796899999999994,93.87459999999999,11.59396000000001,-3.3703380000000003,-3.374516,-1.5190659999999987,4.0
3.0,4.0,0.0,10.426780000000008,19.74887000000001,10000.0,-1.394525999999999,-3.2276130000000016,10000.0,4.0
1.0,5.0,0.0,10.378960000000006,20.971570000000014,10000.0,-1.4395260000000007,-1.8572600000000001,10000.0,4.0
2.0,1.0,0.0,10.512040000000013,87.39716999999999,10000.0,-1.9029220000000002,-2.9414119999999997,10000.0,0.0
3.0,2.0,4.0,9.693909999999988,20.868089999999995,54.132390000000015,-1.6898079999999993,-2.7940700000000014,-2.554345999999999,4.0
2.0,3.0,2.0,10.942160000000001,31.89636999999999,53.769829999999985,-2.393533999999999,-1.4777890000000014,-3.32217,4.0
4.0,2.0,2.0,30.8844,63.588089999999994,20.30807999999999,-2.6281430000000015,-2.6873499999999986,-3.3628940000000007,4.0
3.0,2.0,2.0,11.461299999999994,83.44973999999999,42.14071999999999,-2.4797200000000004,-3.602335,-1.7393280000000004,4.0
2.0,4.0,0.0,41.74059,64.06774000000001,10000.0,-1.1448229999999988,-1.7398820000000015,10000.0,1.0
4.0,3.0,1.0,9.95138,19.024669999999986,38.36156,-3.545857999999999,-3.932735000000001,-2.9815250000000013,4.0
3.0,2.0,1.0,9.342870000000005,31.053949999999986,61.70716999999999,-2.805285999999999,-2.745197000000001,-3.63823,4.0
0.0,0.0,5.0,10000.0,10000.0,31.161209999999983,10000.0,10000.0,-2.6179699999999997,1.0
3.0,3.0,0.0,30.27286000000001,40.898089999999996,10000.0,-3.8900499999999987,-3.7855200000000018,10000.0,1.0
2.0,0.0,2.0,11.271909999999991,10000.0,71.10591,-2.674505,10000.0,-2.4250100000000003,4.0
2.0,0.0,1.0,10.814249999999987,10000.0,40.91767999999999,-2.9905779999999993,10000.0,-2.4301199999999987,4.0
2.0,2.0,2.0,10.544130000000024,52.60524000000001,20.698410000000024,-2.2985149999999983,-3.35933,-2.7443600000000004,4.0
2.0,3.0,0.0,10.29865000000001,21.305170000000004,10000.0,-3.7616879999999995,-1.5455150000000017,10000.0,4.0
2.0,3.0,2.0,31.534239999999983,20.93419,11.006730000000005,-3.3233299999999986,-1.7237870000000015,-3.4817490000000006,1.0
1.0,0.0,4.0,52.42317,10000.0,21.213119999999975,-2.7318880000000014,10000.0,-1.0613610000000016,1.0
3.0,1.0,3.0,41.43887000000001,10.410120000000006,19.87283000000002,-2.8220080000000003,-2.9506590000000017,-2.4078139999999983,1.0
5.0,2.0,0.0,11.410830000000004,85.45921000000001,10000.0,-1.7786979999999986,-3.0526069999999983,10000.0,4.0
1.0,3.0,4.0,71.73298,19.91753,10.36921000000001,-1.172578999999999,-3.5399589999999996,-1.300764000000001,1.0
1.0,3.0,0.0,43.09923999999998,32.718169999999986,10000.0,-2.327228999999999,-1.787420000000001,10000.0,1.0
2.0,2.0,2.0,22.10112000000001,53.52325000000002,32.14876000000001,-2.1689100000000003,-3.018156000000001,-2.734881999999999,4.0
1.0,2.0,0.0,96.06951999999998,9.855469999999997,10000.0,-2.968304,-2.8387990000000016,10000.0,1.0
0.0,9.0,0.0,10000.0,11.77091999999999,10000.0,10000.0,-1.2154640000000008,10000.0,1.0
3.0,4.0,1.0,10.98296000000002,22.40900000000002,96.94066999999998,-1.3766169999999995,-2.5032700000000006,-3.9283140000000003,4.0
3.0,2.0,0.0,42.12109000000001,22.73284000000001,10000.0,-3.613949999999999,-2.5357570000000003,10000.0,1.0
2.0,4.0,0.0,30.336389999999994,10.42573999999999,10000.0,-2.3983820000000016,-2.722173999999999,10000.0,1.0
1.0,2.0,5.0,44.25802999999999,10.987570000000005,21.178359999999998,-1.212012999999999,-1.7683719999999994,-3.9622899999999994,1.0
0.0,0.0,3.0,10000.0,10000.0,9.979539999999986,10000.0,10000.0,-2.392422,1.0
4.0,4.0,1.0,19.965479999999985,10.525939999999991,70.89993999999999,-2.977599999999999,-3.6250099999999996,-3.8911949999999997,2.0
3.0,0.0,1.0,10.952840000000009,10000.0,62.51358000000002,-1.7686770000000003,10000.0,-2.331655999999999,4.0
3.0,2.0,0.0,70.05628999999999,20.5488,10000.0,-2.935068000000001,-1.7819059999999993,10000.0,1.0
1.0,4.0,0.0,9.49033,30.497199999999992,10000.0,-2.950610000000001,-2.0822959999999995,10000.0,4.0
2.0,1.0,3.0,52.061469999999986,41.87096,10.649079999999998,-2.8820289999999993,-3.4136960000000016,-3.767982,1.0
2.0,3.0,0.0,31.659909999999996,11.231570000000005,10000.0,-2.1770110000000003,-1.837606000000001,10000.0,1.0
2.0,1.0,2.0,10.148529999999994,74.69116,42.71498,-2.3598539999999986,-2.0154929999999993,-3.3119259999999997,4.0
2.0,0.0,0.0,11.157320000000027,10000.0,10000.0,-3.5224459999999986,10000.0,10000.0,0.0
4.0,0.0,1.0,11.331780000000009,10000.0,32.28235999999998,-1.8200679999999991,10000.0,-1.2183129999999984,4.0
3.0,2.0,2.0,62.07099000000002,32.31716,10.544610000000006,-2.757784000000001,-1.8950059999999986,-2.398188000000001,1.0
2.0,3.0,3.0,20.51567,31.689699999999988,9.30852999999999,-2.0477120000000006,-1.3646619999999992,-3.4896090000000015,4.0
4.0,1.0,2.0,33.13808,95.68584000000001,54.17783,-3.841545,-3.5636180000000017,-2.1597940000000015,4.0
0.0,1.0,0.0,10000.0,73.10835,10000.0,10000.0,-2.13607,10000.0,1.0
1.0,0.0,4.0,63.88852,10000.0,10.492139999999978,-3.05462,10000.0,-3.521222999999999,1.0
0.0,0.0,1.0,10000.0,10000.0,32.61265,10000.0,10000.0,-3.063922999999999,1.0
2.0,1.0,0.0,42.06345999999999,53.632769999999994,10000.0,-2.612057,-1.2995930000000016,10000.0,1.0
2.0,2.0,0.0,32.59227999999999,52.88022999999998,10000.0,-2.4138279999999988,-3.270657,10000.0,4.0
2.0,1.0,0.0,84.78839000000002,74.22530999999998,10000.0,-2.576312999999999,-2.0897429999999986,10000.0,1.0
2.0,4.0,0.0,51.7064,21.507599999999996,10000.0,-3.6059470000000005,-3.6596569999999993,10000.0,1.0
3.0,0.0,2.0,22.636869999999988,10000.0,65.34643,-3.554672,10000.0,-3.3658919999999988,4.0
1.0,0.0,4.0,63.93369999999999,10000.0,22.438429999999983,-2.057112,10000.0,-1.1271780000000007,1.0
2.0,3.0,0.0,10.2637,30.876509999999996,10000.0,-1.4769690000000004,-3.0186209999999996,10000.0,4.0
